3
100.464,171.913,140.359,100.12,172.179,140.309,99.9129,172.339,140.28,99.8437,172.392,140.27,99.9129,172.339,140.28,100.12,172.179,140.309,100.464,171.913,140.359,100.944,171.54,140.429,101.558,171.063,140.52,102.301,170.48,140.633,103.172,169.793,140.769,104.166,169.004,140.928,105.278,168.113,141.112,106.501,167.123,141.32,107.83,166.035,141.554,109.258,164.851,141.814,110.775,163.576,142.1,112.375,162.211,142.41,114.046,160.762,142.745,115.779,159.231,143.102,117.563,157.625,143.48,119.387,155.948,143.876,121.239,154.206,144.287,123.108,152.406,144.708,124.981,150.555,145.136,126.847,148.66,145.564,128.694,146.731,145.988,130.51,144.775,146.399,132.286,142.803,146.79,134.01,140.824,147.155,135.673,138.851,147.483,137.268,136.893,147.765,231.917,116.014,134.861,232.758,116.129,135.314,233.522,116.26,135.777,234.211,116.402,136.242,234.826,116.549,136.698,235.371,116.697,137.137,235.846,116.84,137.549,236.254,116.976,137.926,236.597,117.098,138.259,236.875,117.204,138.542,237.089,117.29,138.768,237.242,117.353,138.934,64.6688,172.417,151.511,62.63,176.109,149.491,60.6779,179.798,147.422,58.8208,183.465,145.314,57.0654,187.097,143.181,55.4176,190.676,141.034,53.8818,194.187,138.884,52.4616,197.617,136.742,51.1588,200.953,134.617,49.9743,204.181,132.519,48.9077,207.29,130.459,47.9573,210.271,128.445,47.12,213.114,126.486,46.3917,215.811,124.59,45.7671,218.355,122.767,45.2399,220.739,121.024,44.8028,222.96,119.371,44.4477,225.012,117.815,44.1659,226.893,116.363,43.9484,228.599,115.024,43.7858,230.128,113.804,43.6688,231.48,112.711,43.5886,232.653,111.75,43.5368,233.646,110.926,43.5056,234.459,110.246,43.4886,235.091,109.712,43.4804,235.543,109.329,43.4772,235.814,109.098,43.4763,235.904,109.02,43.4772,235.814,109.098,43.4804,235.543,109.329,43.4886,235.091,109.712,43.5056,234.459,110.246,43.5368,233.646,110.926,43.5886,232.653,111.75,43.6688,231.48,112.711,43.7858,230.128,113.804,43.9484,228.599,115.024,44.1659,226.893,116.363,44.4477,225.012,117.815,44.8028,222.96,119.371,45.2399,220.739,121.024,45.7671,218.355,122.767,46.3917,215.811,124.59,47.12,213.114,126.486,47.9573,210.271,128.445,48.9077,207.29,130.459,49.9743,204.181,132.519,51.1588,200.953,134.617,52.4616,197.617,136.742,53.8818,194.187,138.884,55.4176,190.676,141.034,57.0654,187.097,143.181,58.8208,183.465,145.314,60.6779,179.798,147.422,122.175,153.311,144.497
99.8437,172.392,140.27,99.4971,172.659,140.222,99.2885,172.819,140.193,99.2189,172.872,140.183,99.2885,172.819,140.193,99.4971,172.659,140.222,99.8437,172.392,140.27,100.327,172.019,140.339,100.944,171.54,140.429,101.693,170.956,140.54,102.57,170.268,140.674,103.571,169.477,140.832,104.691,168.584,141.014,105.924,167.591,141.221,107.264,166.5,141.454,108.703,165.313,141.712,110.233,164.034,141.997,111.846,162.665,142.306,113.532,161.21,142.641,115.281,159.674,142.998,117.082,158.061,143.377,118.924,156.377,143.775,120.796,154.627,144.188,122.684,152.818,144.612,124.578,150.958,145.044,126.465,149.053,145.477,128.333,147.112,145.905,130.171,145.145,146.323,131.968,143.16,146.721,133.714,141.168,147.094,135.4,139.18,147.431,137.016,137.207,147.723,232.557,116.099,135.201,233.39,116.236,135.693,234.145,116.387,136.196,234.826,116.549,136.698,235.435,116.715,137.191,235.972,116.881,137.663,236.441,117.042,138.106,236.844,117.192,138.51,237.181,117.327,138.867,237.455,117.444,139.17,237.667,117.539,139.412,237.817,117.609,139.589,64.5574,172.615,151.404,62.519,176.315,149.377,60.568,180.01,147.301,58.7124,183.685,145.187,56.9591,187.322,143.047,55.3138,190.907,140.894,53.7811,194.424,138.737,52.3644,197.859,136.589,51.0657,201.199,134.458,49.8857,204.431,132.355,48.8239,207.544,130.289,47.8787,210.528,128.269,47.0469,213.374,126.304,46.3244,216.073,124.404,45.7059,218.619,122.575,45.1848,221.005,120.828,44.7538,223.227,119.17,44.4049,225.28,117.609,44.1292,227.162,116.153,43.9174,228.868,114.81,43.7604,230.398,113.587,43.6486,231.751,112.49,43.573,232.924,111.526,43.5252,233.917,110.7,43.4975,234.73,110.018,43.4833,235.362,109.482,43.4772,235.814,109.098,43.4751,236.085,108.866,43.4747,236.175,108.788,43.4751,236.085,108.866,43.4772,235.814,109.098,43.4833,235.362,109.482,43.4975,234.73,110.018,43.5252,233.917,110.7,43.573,232.924,111.526,43.6486,231.751,112.49,43.7604,230.398,113.587,43.9174,228.868,114.81,44.1292,227.162,116.153,44.4049,225.28,117.609,44.7538,223.227,119.17,45.1848,221.005,120.828,45.7059,218.619,122.575,46.3244,216.073,124.404,47.0469,213.374,126.304,47.8787,210.528,128.269,48.8239,207.544,130.289,49.8857,204.431,132.355,51.0657,201.199,134.458,52.3644,197.859,136.589,53.7811,194.424,138.737,55.3138,190.907,140.894,56.9591,187.322,143.047,58.7124,183.685,145.187,60.568,180.01,147.301,120.18,155.207,144.051
99.3581,172.765,140.202,99.0097,173.032,140.154,98.8001,173.193,140.126,98.7301,173.246,140.116,98.8001,173.193,140.126,99.0097,173.032,140.154,99.3581,172.765,140.202,99.8437,172.392,140.27,100.464,171.913,140.359,101.217,171.328,140.469,102.099,170.639,140.602,103.106,169.846,140.758,104.232,168.951,140.939,105.472,167.956,141.144,106.82,166.863,141.376,108.268,165.673,141.633,109.808,164.391,141.917,111.432,163.018,142.226,113.13,161.559,142.56,114.891,160.019,142.918,116.705,158.401,143.297,118.562,156.711,143.696,120.447,154.955,144.11,122.351,153.14,144.537,124.261,151.272,144.971,126.164,149.36,145.408,128.049,147.411,145.84,129.905,145.434,146.263,131.719,143.439,146.667,133.482,141.437,147.045,135.184,139.438,147.389,136.817,137.453,147.689,233.125,116.189,135.53,233.949,116.345,136.06,234.697,116.516,136.599,235.371,116.697,137.137,235.972,116.881,137.663,236.504,117.064,138.167,236.967,117.24,138.638,237.364,117.405,139.068,237.697,117.553,139.447,186.349,119.454,136.641,187.894,119.451,136.496,189.422,119.425,136.336,190.93,119.378,136.163,192.413,119.312,135.979,193.868,119.23,135.787,195.29,119.134,135.589,196.677,119.026,135.389,198.023,118.909,135.188,199.327,118.785,134.989,200.584,118.657,134.794,201.792,118.526,134.605,202.948,118.395,134.424,204.051,118.265,134.251,205.098,118.137,134.089,206.087,118.013,133.937,207.016,117.895,133.797,207.885,117.782,133.669,208.692,117.676,133.553,209.437,117.578,133.448,210.119,117.487,133.355,210.737,117.405,133.274,211.29,117.331,133.203,211.779,117.266,133.142,212.203,117.21,133.091,212.562,117.162,133.049,212.855,117.124,133.016,213.084,117.093,132.99,213.247,117.072,132.972,213.345,117.059,132.962,213.378,117.055,132.958,213.345,117.059,132.962,213.247,117.072,132.972,213.084,117.093,132.99,212.855,117.124,133.016,212.562,117.162,133.049,212.203,117.21,133.091,211.779,117.266,133.142,211.29,117.331,133.203,210.737,117.405,133.274,210.119,117.487,133.355,209.437,117.578,133.448,208.692,117.676,133.553,207.885,117.782,133.669,207.016,117.895,133.797,206.087,118.013,133.937,205.098,118.137,134.089,204.051,118.265,134.251,202.948,118.395,134.424,201.792,118.526,134.605,200.584,118.657,134.794,199.327,118.785,134.989,198.023,118.909,135.188,196.677,119.026,135.389,195.29,119.134,135.589,193.868,119.23,135.787,192.413,119.312,135.979,190.93,119.378,136.163,189.422,119.425,136.336
99.0097,173.032,140.154,98.6601,173.3,140.107,98.4497,173.46,140.078,98.3795,173.514,140.069,98.4497,173.46,140.078,98.6601,173.3,140.107,99.0097,173.032,140.154,99.4971,172.659,140.222,100.12,172.179,140.309,100.876,171.593,140.419,101.761,170.903,140.551,102.772,170.11,140.706,103.902,169.214,140.885,105.148,168.218,141.09,106.501,167.123,141.32,107.956,165.931,141.577,109.503,164.646,141.86,111.134,163.271,142.168,112.84,161.81,142.502,114.611,160.266,142.86,116.435,158.645,143.24,118.301,156.951,143.639,120.197,155.191,144.055,122.112,153.371,144.483,124.033,151.498,144.919,125.948,149.58,145.358,127.845,147.624,145.794,129.713,145.641,146.219,131.539,143.64,146.627,133.315,141.63,147.01,135.029,139.623,147.359,136.674,137.629,147.665,233.621,116.279,135.841,234.438,116.454,136.406,235.179,116.643,136.979,235.846,116.84,137.549,236.441,117.042,138.106,236.967,117.24,138.638,237.425,117.431,139.136,237.817,117.609,139.589,238.145,117.768,139.989,187.894,119.451,136.496,189.476,119.423,136.33,191.041,119.373,136.15,192.583,119.303,135.957,194.099,119.215,135.756,195.584,119.112,135.548,197.034,118.996,135.336,198.446,118.87,135.124,199.816,118.737,134.914,201.14,118.598,134.708,202.416,118.456,134.507,203.641,118.314,134.316,204.812,118.172,134.133,205.927,118.034,133.962,206.984,117.899,133.802,207.982,117.769,133.655,208.919,117.646,133.521,209.794,117.531,133.399,210.606,117.423,133.291,211.355,117.323,133.195,212.04,117.232,133.111,212.66,117.149,133.038,213.215,117.076,132.976,213.704,117.012,132.923,214.129,116.956,132.88,214.488,116.91,132.845,214.783,116.872,132.817,215.011,116.842,132.796,215.174,116.821,132.782,215.272,116.809,132.773,215.305,116.805,132.771,215.272,116.809,132.773,215.174,116.821,132.782,215.011,116.842,132.796,214.783,116.872,132.817,214.488,116.91,132.845,214.129,116.956,132.88,213.704,117.012,132.923,213.215,117.076,132.976,212.66,117.149,133.038,212.04,117.232,133.111,211.355,117.323,133.195,210.606,117.423,133.291,209.794,117.531,133.399,208.919,117.646,133.521,207.982,117.769,133.655,206.984,117.899,133.802,205.927,118.034,133.962,204.812,118.172,134.133,203.641,118.314,134.316,202.416,118.456,134.507,201.14,118.598,134.708,199.816,118.737,134.914,198.446,118.87,135.124,197.034,118.996,135.336,195.584,119.112,135.548,194.099,119.215,135.756,192.583,119.303,135.957,191.041,119.373,136.15
98.8001,173.193,140.126,98.4497,173.46,140.078,98.2389,173.621,140.05,98.1685,173.674,140.041,98.2389,173.621,140.05,98.4497,173.46,140.078,98.8001,173.193,140.126,99.2885,172.819,140.193,99.9129,172.339,140.28,100.67,171.753,140.389,101.558,171.063,140.52,102.57,170.268,140.674,103.704,169.372,140.853,104.952,168.375,141.057,106.309,167.279,141.287,107.768,166.086,141.543,109.319,164.8,141.826,110.955,163.423,142.134,112.666,161.96,142.468,114.442,160.414,142.825,116.271,158.791,143.205,118.143,157.095,143.605,120.046,155.332,144.021,121.968,153.509,144.45,123.896,151.633,144.888,125.818,149.712,145.328,127.722,147.753,145.765,129.597,145.766,146.193,131.431,143.76,146.604,133.214,141.746,146.989,134.936,139.734,147.341,136.588,137.736,147.649,234.047,116.366,136.128,234.859,116.557,136.723,235.593,116.762,137.327,236.254,116.976,137.926,236.844,117.192,138.51,237.364,117.405,139.068,237.817,117.609,139.589,238.205,117.798,140.063,238.529,117.967,140.481,189.422,119.425,136.336,191.041,119.373,136.15,192.64,119.3,135.95,194.214,119.208,135.74,195.76,119.099,135.522,197.273,118.976,135.301,198.749,118.841,135.078,200.184,118.699,134.857,201.574,118.551,134.64,202.917,118.399,134.429,204.209,118.246,134.227,205.448,118.094,134.035,206.631,117.944,133.855,207.756,117.799,133.688,208.822,117.659,133.534,209.827,117.526,133.395,210.769,117.401,133.27,211.648,117.284,133.158,212.464,117.175,133.06,213.215,117.076,132.976,213.9,116.986,132.903,214.521,116.905,132.842,215.077,116.834,132.791,215.566,116.771,132.749,215.991,116.718,132.715,216.35,116.673,132.688,216.643,116.637,132.668,216.872,116.609,132.653,217.035,116.589,132.642,217.132,116.577,132.636,217.165,116.573,132.634,217.132,116.577,132.636,217.035,116.589,132.642,216.872,116.609,132.653,216.643,116.637,132.668,216.35,116.673,132.688,215.991,116.718,132.715,215.566,116.771,132.749,215.077,116.834,132.791,214.521,116.905,132.842,213.9,116.986,132.903,213.215,117.076,132.976,212.464,117.175,133.06,211.648,117.284,133.158,210.769,117.401,133.27,209.827,117.526,133.395,208.822,117.659,133.534,207.756,117.799,133.688,206.631,117.944,133.855,205.448,118.094,134.035,204.209,118.246,134.227,202.917,118.399,134.429,201.574,118.551,134.64,200.184,118.699,134.857,198.749,118.841,135.078,197.273,118.976,135.301,195.76,119.099,135.522,194.214,119.208,135.74,192.64,119.3,135.95
98.7301,173.246,140.116,98.3795,173.514,140.069,98.1685,173.674,140.041,98.0981,173.728,140.032,98.1685,173.674,140.041,98.3795,173.514,140.069,98.7301,173.246,140.116,99.2189,172.872,140.183,99.8437,172.392,140.27,100.602,171.806,140.379,101.49,171.116,140.51,102.503,170.321,140.664,103.638,169.425,140.843,104.887,168.427,141.046,106.245,167.331,141.276,107.705,166.138,141.532,109.258,164.851,141.814,110.895,163.474,142.123,112.608,162.01,142.456,114.385,160.464,142.814,116.217,158.84,143.194,118.091,157.143,143.594,119.996,155.38,144.01,121.92,153.556,144.439,123.85,151.679,144.877,125.774,149.756,145.318,127.681,147.796,145.756,129.558,145.808,146.184,131.395,143.8,146.596,133.18,141.785,146.982,134.904,139.771,147.334,136.559,137.771,147.644,234.406,116.446,136.382,235.211,116.651,137.005,235.941,116.871,137.635,236.597,117.098,138.259,237.181,117.327,138.867,237.697,117.553,139.447,238.145,117.768,139.989,238.529,117.967,140.481,238.851,118.146,140.914,190.93,119.378,136.163,192.583,119.303,135.957,194.214,119.208,135.74,195.819,119.094,135.514,197.392,118.965,135.283,198.931,118.824,135.05,200.43,118.673,134.818,201.885,118.516,134.591,203.294,118.355,134.37,204.653,118.192,134.158,205.959,118.03,133.957,207.209,117.87,133.769,208.402,117.715,133.594,209.535,117.565,133.435,210.606,117.423,133.291,211.616,117.288,133.162,212.562,117.162,133.049,213.443,117.046,132.951,214.26,116.939,132.867,215.011,116.842,132.796,215.697,116.755,132.738,216.317,116.677,132.69,216.872,116.609,132.653,217.36,116.55,132.623,217.784,116.5,132.601,218.142,116.458,132.584,218.434,116.424,132.572,218.661,116.398,132.564,218.824,116.38,132.559,218.921,116.369,132.556,218.954,116.366,132.555,218.921,116.369,132.556,218.824,116.38,132.559,218.661,116.398,132.564,218.434,116.424,132.572,218.142,116.458,132.584,217.784,116.5,132.601,217.36,116.55,132.623,216.872,116.609,132.653,216.317,116.677,132.69,215.697,116.755,132.738,215.011,116.842,132.796,214.26,116.939,132.867,213.443,117.046,132.951,212.562,117.162,133.049,211.616,117.288,133.162,210.606,117.423,133.291,209.535,117.565,133.435,208.402,117.715,133.594,207.209,117.87,133.769,205.959,118.03,133.957,204.653,118.192,134.158,203.294,118.355,134.37,201.885,118.516,134.591,200.43,118.673,134.818,198.931,118.824,135.05,197.392,118.965,135.283,195.819,119.094,135.514,194.214,119.208,135.74
98.8001,173.193,140.126,98.4497,173.46,140.078,98.2389,173.621,140.05,98.1685,173.674,140.041,98.2389,173.621,140.05,98.4497,173.46,140.078,98.8001,173.193,140.126,99.2885,172.819,140.193,99.9129,172.339,140.28,100.67,171.753,140.389,101.558,171.063,140.52,102.57,170.268,140.674,103.704,169.372,140.853,104.952,168.375,141.057,106.309,167.279,141.287,107.768,166.086,141.543,109.319,164.8,141.826,110.955,163.423,142.134,112.666,161.96,142.468,114.442,160.414,142.825,116.271,158.791,143.205,118.143,157.095,143.605,120.046,155.332,144.021,121.968,153.509,144.45,123.896,151.633,144.888,125.818,149.712,145.328,127.722,147.753,145.765,129.597,145.766,146.193,131.431,143.76,146.604,133.214,141.746,146.989,134.936,139.734,147.341,136.588,137.736,147.649,181.427,92.0808,184.354,183.117,92.7693,183.629,184.809,93.4839,182.894,186.497,94.2198,182.146,188.178,94.972,181.381,189.849,95.7352,180.595,191.504,96.5038,179.782,193.14,97.2722,178.939,194.752,98.0348,178.059,192.413,119.312,135.979,194.099,119.215,135.756,195.76,119.099,135.522,197.392,118.965,135.283,198.992,118.818,135.041,200.553,118.66,134.799,202.072,118.495,134.561,203.546,118.325,134.33,204.97,118.153,134.109,206.343,117.981,133.899,207.66,117.811,133.702,208.919,117.646,133.521,210.119,117.487,133.355,211.257,117.336,133.207,212.333,117.193,133.076,213.345,117.059,132.962,214.292,116.935,132.864,215.174,116.821,132.782,215.991,116.718,132.715,216.741,116.625,132.661,217.426,116.542,132.619,218.044,116.469,132.588,218.597,116.406,132.566,219.083,116.351,132.551,219.505,116.305,132.542,219.861,116.267,132.537,220.152,116.237,132.535,220.378,116.214,132.534,220.539,116.198,132.535,220.636,116.188,132.535,220.668,116.185,132.536,220.636,116.188,132.535,220.539,116.198,132.535,220.378,116.214,132.534,220.152,116.237,132.535,219.861,116.267,132.537,219.505,116.305,132.542,219.083,116.351,132.551,218.597,116.406,132.566,218.044,116.469,132.588,217.426,116.542,132.619,216.741,116.625,132.661,215.991,116.718,132.715,215.174,116.821,132.782,214.292,116.935,132.864,213.345,117.059,132.962,212.333,117.193,133.076,211.257,117.336,133.207,210.119,117.487,133.355,208.919,117.646,133.521,207.66,117.811,133.702,206.343,117.981,133.899,204.97,118.153,134.109,203.546,118.325,134.33,202.072,118.495,134.561,200.553,118.66,134.799,198.992,118.818,135.041,197.392,118.965,135.283,195.76,119.099,135.522
99.0097,173.032,140.154,98.6601,173.3,140.107,98.4497,173.46,140.078,98.3795,173.514,140.069,98.4497,173.46,140.078,98.6601,173.3,140.107,99.0097,173.032,140.154,99.4971,172.659,140.222,100.12,172.179,140.309,100.876,171.593,140.419,101.761,170.903,140.551,102.772,170.11,140.706,103.902,169.214,140.885,105.148,168.218,141.09,106.501,167.123,141.32,107.956,165.931,141.577,109.503,164.646,141.86,111.134,163.271,142.168,112.84,161.81,142.502,114.611,160.266,142.86,116.435,158.645,143.24,118.301,156.951,143.639,120.197,155.191,144.055,122.112,153.371,144.483,124.033,151.498,144.919,125.948,149.58,145.358,127.845,147.624,145.794,129.713,145.641,146.219,131.539,143.64,146.627,133.315,141.63,147.01,135.029,139.623,147.359,136.674,137.629,147.665,179.737,91.2801,186.078,181.458,91.9907,185.318,183.182,92.7279,184.548,184.906,93.4869,183.765,186.626,94.2628,182.964,188.336,95.05,182.142,190.033,95.843,181.294,191.712,96.636,180.415,193.369,97.4235,179.5,193.868,119.23,135.787,195.584,119.112,135.548,197.273,118.976,135.301,198.931,118.824,135.05,200.553,118.66,134.799,202.135,118.488,134.552,203.672,118.31,134.311,205.161,118.129,134.079,206.599,117.948,133.86,207.982,117.769,133.655,209.308,117.595,133.466,210.574,117.427,133.295,211.779,117.266,133.142,212.921,117.115,133.008,213.998,116.973,132.893,215.011,116.842,132.796,215.958,116.722,132.717,216.839,116.613,132.655,217.654,116.515,132.607,218.402,116.428,132.573,219.083,116.351,132.551,219.699,116.285,132.539,220.249,116.227,132.535,220.732,116.179,132.536,221.151,116.138,132.542,221.505,116.105,132.55,221.794,116.079,132.559,222.018,116.06,132.567,222.178,116.046,132.574,222.274,116.038,132.579,222.306,116.035,132.58,222.274,116.038,132.579,222.178,116.046,132.574,222.018,116.06,132.567,221.794,116.079,132.559,221.505,116.105,132.55,221.151,116.138,132.542,220.732,116.179,132.536,220.249,116.227,132.535,219.699,116.285,132.539,219.083,116.351,132.551,218.402,116.428,132.573,217.654,116.515,132.607,216.839,116.613,132.655,215.958,116.722,132.717,215.011,116.842,132.796,213.998,116.973,132.893,212.921,117.115,133.008,211.779,117.266,133.142,210.574,117.427,133.295,209.308,117.595,133.466,207.982,117.769,133.655,206.599,117.948,133.86,205.161,118.129,134.079,203.672,118.31,134.311,202.135,118.488,134.552,200.553,118.66,134.799,198.931,118.824,135.05,197.273,118.976,135.301
99.3581,172.765,140.202,99.0097,173.032,140.154,98.8001,173.193,140.126,98.7301,173.246,140.116,98.8001,173.193,140.126,99.0097,173.032,140.154,99.3581,172.765,140.202,99.8437,172.392,140.27,100.464,171.913,140.359,101.217,171.328,140.469,102.099,170.639,140.602,103.106,169.846,140.758,104.232,168.951,140.939,105.472,167.956,141.144,106.82,166.863,141.376,108.268,165.673,141.633,109.808,164.391,141.917,111.432,163.018,142.226,113.13,161.559,142.56,114.891,160.019,142.918,116.705,158.401,143.297,118.562,156.711,143.696,120.447,154.955,144.11,122.351,153.14,144.537,124.261,151.272,144.971,126.164,149.36,145.408,128.049,147.411,145.84,129.905,145.434,146.263,131.719,143.439,146.667,133.482,141.437,147.045,135.184,139.438,147.389,136.817,137.453,147.689,178.008,90.471,187.769,179.759,91.2018,186.971,181.517,91.9597,186.162,183.277,92.74,185.34,185.034,93.5377,184.5,186.784,94.3471,183.64,188.523,95.1628,182.753,190.246,95.9789,181.836,191.948,96.7896,180.883,195.29,119.134,135.589,197.034,118.996,135.336,198.749,118.841,135.078,200.43,118.673,134.818,202.072,118.495,134.561,203.672,118.31,134.311,205.225,118.121,134.069,206.727,117.932,133.841,208.175,117.744,133.627,209.567,117.561,133.43,210.899,117.384,133.253,212.17,117.214,133.095,213.378,117.055,132.958,214.521,116.905,132.842,215.599,116.767,132.746,216.611,116.641,132.67,217.556,116.527,132.612,218.434,116.424,132.572,219.245,116.333,132.547,219.99,116.254,132.536,220.668,116.185,132.536,221.28,116.126,132.544,221.826,116.076,132.56,222.306,116.035,132.58,222.721,116.001,132.603,223.072,115.974,132.625,223.358,115.953,132.647,223.581,115.938,132.665,223.739,115.927,132.679,223.834,115.92,132.687,223.866,115.918,132.69,223.834,115.92,132.687,223.739,115.927,132.679,223.581,115.938,132.665,223.358,115.953,132.647,223.072,115.974,132.625,222.721,116.001,132.603,222.306,116.035,132.58,221.826,116.076,132.56,221.28,116.126,132.544,220.668,116.185,132.536,219.99,116.254,132.536,219.245,116.333,132.547,218.434,116.424,132.572,217.556,116.527,132.612,216.611,116.641,132.67,215.599,116.767,132.746,214.521,116.905,132.842,213.378,117.055,132.958,212.17,117.214,133.095,210.899,117.384,133.253,209.567,117.561,133.43,208.175,117.744,133.627,206.727,117.932,133.841,205.225,118.121,134.069,203.672,118.31,134.311,202.072,118.495,134.561,200.43,118.673,134.818,198.749,118.841,135.078
99.8437,172.392,140.27,99.4971,172.659,140.222,99.2885,172.819,140.193,99.2189,172.872,140.183,99.2885,172.819,140.193,99.4971,172.659,140.222,99.8437,172.392,140.27,100.327,172.019,140.339,100.944,171.54,140.429,101.693,170.956,140.54,102.57,170.268,140.674,103.571,169.477,140.832,104.691,168.584,141.014,105.924,167.591,141.221,107.264,166.5,141.454,108.703,165.313,141.712,110.233,164.034,141.997,111.846,162.665,142.306,113.532,161.21,142.641,115.281,159.674,142.998,117.082,158.061,143.377,118.924,156.377,143.775,120.796,154.627,144.188,122.684,152.818,144.612,124.578,150.958,145.044,126.465,149.053,145.477,128.333,147.112,145.905,130.171,145.145,146.323,131.968,143.16,146.721,133.714,141.168,147.094,135.4,139.18,147.431,137.016,137.207,147.723,176.247,89.6552,189.424,178.03,90.4043,188.584,179.821,91.1811,187.733,181.616,91.9808,186.869,183.411,92.7982,185.987,185.201,93.6281,185.084,186.981,94.4646,184.156,188.746,95.302,183.197,190.493,96.1345,182.203,196.677,119.026,135.389,198.446,118.87,135.124,200.184,118.699,134.857,201.885,118.516,134.591,203.546,118.325,134.33,205.161,118.129,134.079,206.727,117.932,133.841,208.24,117.736,133.618,209.697,117.544,133.413,211.095,117.358,133.228,212.431,117.18,133.064,213.704,117.012,132.923,214.913,116.855,132.805,216.056,116.71,132.71,217.132,116.577,132.636,218.142,116.458,132.584,219.083,116.351,132.551,219.958,116.257,132.536,220.765,116.176,132.536,221.505,116.105,132.55,222.178,116.046,132.574,222.785,115.996,132.606,223.326,115.956,132.644,223.803,115.923,132.685,224.214,115.896,132.725,224.561,115.876,132.764,224.845,115.861,132.799,225.065,115.85,132.828,225.222,115.842,132.849,225.316,115.838,132.863,225.347,115.837,132.867,225.316,115.838,132.863,225.222,115.842,132.849,225.065,115.85,132.828,224.845,115.861,132.799,224.561,115.876,132.764,224.214,115.896,132.725,223.803,115.923,132.685,223.326,115.956,132.644,222.785,115.996,132.606,222.178,116.046,132.574,221.505,116.105,132.55,220.765,116.176,132.536,219.958,116.257,132.536,219.083,116.351,132.551,218.142,116.458,132.584,217.132,116.577,132.636,216.056,116.71,132.71,214.913,116.855,132.805,213.704,117.012,132.923,212.431,117.18,133.064,211.095,117.358,133.228,209.697,117.544,133.413,208.24,117.736,133.618,206.727,117.932,133.841,205.161,118.129,134.079,203.546,118.325,134.33,201.885,118.516,134.591,200.184,118.699,134.857
